wall_time,room_id,e2e_send_ts,e2e_consumer_done_ts,e2e_sink_arrival_ts,e2e_total_latency_ms,e2e_producer_to_consumer_ms,e2e_consumer_to_sink_ms,topic
1776757783.365,room_15,1776757783.359,1776757783.362,1776757783.365,5.179,2.73,2.445,room_alerts_mp
1776757783.366,room_15,1776757783.355,1776757783.361,1776757783.366,10.605,5.77,4.833,room_alerts_mp
1776757783.366,room_15,1776757783.359,1776757783.362,1776757783.366,6.753,2.8,3.955,room_alerts_mp
1776757784.363,room_01,1776757784.357,1776757784.361,1776757784.363,5.671,3.99,1.678,room_alerts_mp
1776757784.37,room_01,1776757784.361,1776757784.362,1776757784.37,9.672,1.47,8.205,room_alerts_mp
1776757784.37,room_01,1776757784.361,1776757784.362,1776757784.37,9.813,1.53,8.282,room_alerts_mp
1776757785.362,room_02,1776757785.359,1776757785.36,1776757785.362,3.535,1.44,2.099,room_alerts_mp
1776757785.365,room_02,1776757785.361,1776757785.363,1776757785.365,3.897,1.63,2.271,room_alerts_mp
1776757785.868,room_02,1776757785.362,1776757785.364,1776757785.868,505.701,1.63,504.076,room_alerts_mp
1776757786.369,room_03,1776757786.364,1776757786.367,1776757786.369,5.845,3.27,2.579,room_alerts_mp
1776757786.37,room_03,1776757786.363,1776757786.367,1776757786.37,6.81,3.84,2.969,room_alerts_mp
1776757786.376,room_03,1776757786.368,1776757786.374,1776757786.376,8.591,6.76,1.835,room_alerts_mp
1776757787.381,room_04,1776757787.366,1776757787.379,1776757787.381,15.131,12.86,2.276,room_alerts_mp
1776757787.382,room_04,1776757787.367,1776757787.379,1776757787.382,14.749,12.43,2.317,room_alerts_mp
1776757787.382,room_04,1776757787.369,1776757787.379,1776757787.382,12.409,9.98,2.428,room_alerts_mp
1776757788.377,room_05,1776757788.369,1776757788.375,1776757788.377,7.588,5.8,1.79,room_alerts_mp
1776757788.378,room_05,1776757788.374,1776757788.376,1776757788.378,3.691,1.68,2.008,room_alerts_mp
1776757788.379,room_05,1776757788.374,1776757788.376,1776757788.379,4.341,1.61,2.732,room_alerts_mp
1776757789.378,room_06,1776757789.371,1776757789.376,1776757789.378,6.668,4.77,1.901,room_alerts_mp
1776757789.379,room_06,1776757789.376,1776757789.378,1776757789.379,3.589,2.15,1.438,room_alerts_mp
1776757789.384,room_06,1776757789.376,1776757789.378,1776757789.384,8.33,2.35,5.983,room_alerts_mp
1776757790.378,room_07,1776757790.373,1776757790.376,1776757790.378,4.785,3.24,1.544,room_alerts_mp
1776757790.381,room_07,1776757790.377,1776757790.378,1776757790.381,4.127,1.59,2.535,room_alerts_mp
1776757790.381,room_07,1776757790.377,1776757790.379,1776757790.381,4.369,1.81,2.561,room_alerts_mp
1776757791.383,room_08,1776757791.378,1776757791.38,1776757791.383,5.921,2.05,3.866,room_alerts_mp
1776757791.384,room_08,1776757791.378,1776757791.38,1776757791.384,6.444,2.25,4.198,room_alerts_mp
1776757791.386,room_08,1776757791.378,1776757791.381,1776757791.386,7.921,3.32,4.599,room_alerts_mp
1776757792.384,room_09,1776757792.378,1776757792.382,1776757792.384,5.827,4.13,1.696,room_alerts_mp
1776757792.395,room_09,1776757792.379,1776757792.383,1776757792.395,16.712,4.43,12.28,room_alerts_mp
1776757792.396,room_09,1776757792.38,1776757792.383,1776757792.396,16.484,3.29,13.191,room_alerts_mp
1776757793.387,room_10,1776757793.38,1776757793.385,1776757793.387,7.176,5.72,1.451,room_alerts_mp
1776757793.39,room_10,1776757793.38,1776757793.387,1776757793.39,10.269,7.04,3.229,room_alerts_mp
1776757793.39,room_10,1776757793.382,1776757793.387,1776757793.39,7.917,4.74,3.176,room_alerts_mp
1776757794.387,room_11,1776757794.381,1776757794.385,1776757794.387,6.446,4.42,2.026,room_alerts_mp
1776757794.389,room_11,1776757794.382,1776757794.386,1776757794.389,6.681,4.31,2.367,room_alerts_mp
1776757794.671,room_11,1776757794.385,1776757794.386,1776757794.671,286.13,1.61,284.521,room_alerts_mp
1776757795.388,room_12,1776757795.382,1776757795.386,1776757795.388,6.268,4.48,1.788,room_alerts_mp
1776757795.39,room_12,1776757795.383,1776757795.387,1776757795.39,6.532,4.0,2.529,room_alerts_mp
1776757795.892,room_12,1776757795.386,1776757795.389,1776757795.892,505.535,2.37,503.17,room_alerts_mp
1776757796.386,room_13,1776757796.383,1776757796.384,1776757796.386,3.125,1.5,1.625,room_alerts_mp
1776757796.387,room_13,1776757796.384,1776757796.386,1776757796.387,2.728,1.32,1.409,room_alerts_mp
1776757796.39,room_13,1776757796.387,1776757796.388,1776757796.39,3.184,1.51,1.672,room_alerts_mp
1776757797.391,room_14,1776757797.384,1776757797.388,1776757797.391,6.448,3.46,2.988,room_alerts_mp
1776757797.393,room_14,1776757797.386,1776757797.388,1776757797.393,6.727,1.93,4.797,room_alerts_mp
1776757797.393,room_14,1776757797.387,1776757797.389,1776757797.393,5.252,1.56,3.697,room_alerts_mp
1776757798.392,room_15,1776757798.386,1776757798.39,1776757798.392,6.142,4.14,2.004,room_alerts_mp
1776757798.393,room_15,1776757798.387,1776757798.391,1776757798.393,6.452,4.11,2.347,room_alerts_mp
1776757798.394,room_15,1776757798.39,1776757798.392,1776757798.394,4.121,2.02,2.101,room_alerts_mp
1776757799.391,room_01,1776757799.388,1776757799.389,1776757799.391,3.487,1.64,1.848,room_alerts_mp
1776757799.392,room_01,1776757799.387,1776757799.389,1776757799.392,4.251,1.95,2.301,room_alerts_mp
1776757799.394,room_01,1776757799.39,1776757799.392,1776757799.394,3.427,1.57,1.852,room_alerts_mp
1776757800.393,room_02,1776757800.389,1776757800.391,1776757800.393,3.732,1.65,2.079,room_alerts_mp
1776757800.394,room_02,1776757800.391,1776757800.392,1776757800.394,2.67,1.09,1.583,room_alerts_mp
1776757800.895,room_02,1776757800.389,1776757800.391,1776757800.895,505.719,1.56,504.162,room_alerts_mp
1776757801.399,room_03,1776757801.392,1776757801.398,1776757801.399,7.709,6.41,1.3,room_alerts_mp
1776757801.899,room_03,1776757801.392,1776757801.398,1776757801.899,506.91,6.3,500.61,room_alerts_mp
1776757801.9,room_03,1776757801.396,1776757801.399,1776757801.9,504.005,3.75,500.252,room_alerts_mp
1776757802.397,room_04,1776757802.393,1776757802.395,1776757802.397,4.054,1.83,2.219,room_alerts_mp
1776757802.399,room_04,1776757802.395,1776757802.397,1776757802.399,4.68,1.9,2.779,room_alerts_mp
1776757802.401,room_04,1776757802.397,1776757802.399,1776757802.401,3.423,1.82,1.601,room_alerts_mp
1776757803.409,room_05,1776757803.396,1776757803.403,1776757803.409,13.252,7.35,5.907,room_alerts_mp
1776757803.409,room_05,1776757803.397,1776757803.405,1776757803.409,11.832,7.17,4.662,room_alerts_mp
1776757803.409,room_05,1776757803.4,1776757803.406,1776757803.409,9.444,6.08,3.366,room_alerts_mp
1776757804.403,room_06,1776757804.399,1776757804.401,1776757804.403,3.383,1.4,1.986,room_alerts_mp
1776757804.403,room_06,1776757804.398,1776757804.4,1776757804.403,5.118,1.49,3.625,room_alerts_mp
1776757804.406,room_06,1776757804.403,1776757804.404,1776757804.406,2.841,1.15,1.695,room_alerts_mp
1776757805.412,room_07,1776757805.401,1776757805.409,1776757805.412,11.085,8.32,2.763,room_alerts_mp
1776757805.412,room_07,1776757805.404,1776757805.409,1776757805.412,7.973,4.99,2.986,room_alerts_mp
1776757805.412,room_07,1776757805.408,1776757805.409,1776757805.412,4.609,1.43,3.178,room_alerts_mp
