wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776757735.804,room_10,1776757735.802,1776757735.804,2.062,room_temperature_mp
1776757735.903,room_11,1776757735.9,1776757735.903,2.486,room_temperature_mp
1776757735.903,room_11,1776757735.9,1776757735.903,2.603,room_temperature_mp
1776757735.905,room_11,1776757735.903,1776757735.905,2.052,room_temperature_mp
1776757736.206,room_12,1776757736.001,1776757736.206,205.735,room_temperature_mp
1776757736.208,room_12,1776757736.001,1776757736.208,206.882,room_temperature_mp
1776757736.208,room_12,1776757736.004,1776757736.208,204.612,room_temperature_mp
1776757736.208,room_13,1776757736.102,1776757736.208,106.693,room_temperature_mp
1776757736.209,room_13,1776757736.102,1776757736.209,106.737,room_temperature_mp
1776757736.209,room_13,1776757736.105,1776757736.209,103.717,room_temperature_mp
1776757736.209,room_14,1776757736.204,1776757736.209,4.986,room_temperature_mp
1776757736.209,room_14,1776757736.204,1776757736.209,5.114,room_temperature_mp
1776757736.209,room_14,1776757736.206,1776757736.209,3.428,room_temperature_mp
1776757736.308,room_15,1776757736.305,1776757736.308,2.966,room_temperature_mp
1776757736.308,room_15,1776757736.305,1776757736.308,2.875,room_temperature_mp
1776757736.31,room_15,1776757736.307,1776757736.31,2.783,room_temperature_mp
1776757736.409,room_01,1776757736.406,1776757736.409,2.968,room_temperature_mp
1776757736.41,room_01,1776757736.407,1776757736.41,2.244,room_temperature_mp
1776757736.41,room_01,1776757736.408,1776757736.41,1.874,room_temperature_mp
1776757736.509,room_02,1776757736.507,1776757736.509,1.966,room_temperature_mp
1776757736.51,room_02,1776757736.508,1776757736.51,1.857,room_temperature_mp
1776757736.511,room_02,1776757736.509,1776757736.511,1.885,room_temperature_mp
1776757736.611,room_03,1776757736.608,1776757736.611,2.502,room_temperature_mp
1776757736.611,room_03,1776757736.609,1776757736.611,2.626,room_temperature_mp
1776757736.612,room_03,1776757736.61,1776757736.612,2.543,room_temperature_mp
1776757736.711,room_04,1776757736.709,1776757736.711,1.678,room_temperature_mp
1776757736.712,room_04,1776757736.71,1776757736.712,2.562,room_temperature_mp
1776757736.712,room_04,1776757736.711,1776757736.712,1.717,room_temperature_mp
1776757736.812,room_05,1776757736.81,1776757736.812,2.555,room_temperature_mp
1776757736.814,room_05,1776757736.811,1776757736.814,3.656,room_temperature_mp
1776757736.815,room_05,1776757736.812,1776757736.815,3.041,room_temperature_mp
1776757736.914,room_06,1776757736.912,1776757736.914,2.54,room_temperature_mp
1776757736.915,room_06,1776757736.912,1776757736.915,2.46,room_temperature_mp
1776757736.915,room_06,1776757736.913,1776757736.915,2.244,room_temperature_mp
1776757737.015,room_07,1776757737.013,1776757737.015,2.44,room_temperature_mp
1776757737.015,room_07,1776757737.013,1776757737.015,2.664,room_temperature_mp
1776757737.017,room_07,1776757737.014,1776757737.017,3.042,room_temperature_mp
