wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776722938.962,room_14,1776722938.96,1776722938.962,2.053,room_temperature_mp
1776722939.065,room_15,1776722939.061,1776722939.065,4.277,room_temperature_mp
1776722939.173,room_01,1776722939.168,1776722939.173,5.092,room_temperature_mp
1776722939.274,room_02,1776722939.27,1776722939.274,4.159,room_temperature_mp
1776722939.373,room_03,1776722939.371,1776722939.373,1.831,room_temperature_mp
1776722939.474,room_04,1776722939.473,1776722939.474,1.841,room_temperature_mp
1776722939.581,room_05,1776722939.575,1776722939.581,5.854,room_temperature_mp
1776722939.683,room_06,1776722939.677,1776722939.683,6.246,room_temperature_mp
1776722939.782,room_07,1776722939.78,1776722939.782,2.45,room_temperature_mp
1776722939.887,room_08,1776722939.885,1776722939.887,2.483,room_temperature_mp
1776722939.992,room_09,1776722939.986,1776722939.992,5.364,room_temperature_mp
