wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776759987.19,room_13,1776759987.188,1776759987.19,2.732,room_temperature_mp
1776759987.291,room_14,1776759987.288,1776759987.291,2.616,room_temperature_mp
1776759987.396,room_15,1776759987.389,1776759987.396,6.825,room_temperature_mp
1776759987.492,room_01,1776759987.49,1776759987.492,1.934,room_temperature_mp
1776759987.595,room_02,1776759987.591,1776759987.595,3.309,room_temperature_mp
1776759987.702,room_03,1776759987.693,1776759987.702,8.917,room_temperature_mp
1776759987.797,room_04,1776759987.795,1776759987.797,2.326,room_temperature_mp
1776759987.902,room_05,1776759987.897,1776759987.902,4.909,room_temperature_mp
1776759988.005,room_06,1776759987.999,1776759988.005,5.961,room_temperature_mp
1776759988.103,room_07,1776759988.1,1776759988.103,3.168,room_temperature_mp
1776759988.205,room_08,1776759988.203,1776759988.205,2.611,room_temperature_mp
1776759988.309,room_09,1776759988.304,1776759988.309,5.273,room_temperature_mp
1776759988.412,room_10,1776759988.406,1776759988.412,6.297,room_temperature_mp
1776759988.512,room_11,1776759988.507,1776759988.512,5.231,room_temperature_mp
1776759988.618,room_12,1776759988.609,1776759988.618,9.664,room_temperature_mp
1776759988.716,room_13,1776759988.71,1776759988.716,6.29,room_temperature_mp
1776759988.817,room_14,1776759988.813,1776759988.817,3.582,room_temperature_mp
1776759988.92,room_15,1776759988.915,1776759988.92,5.523,room_temperature_mp
1776759989.018,room_01,1776759989.016,1776759989.018,2.142,room_temperature_mp
1776759989.12,room_02,1776759989.117,1776759989.12,3.094,room_temperature_mp
1776759989.227,room_03,1776759989.218,1776759989.227,8.209,room_temperature_mp
1776759989.324,room_04,1776759989.322,1776759989.324,1.822,room_temperature_mp
1776759989.429,room_05,1776759989.423,1776759989.429,6.018,room_temperature_mp
1776759989.528,room_06,1776759989.525,1776759989.528,3.244,room_temperature_mp
1776759989.63,room_07,1776759989.627,1776759989.63,2.565,room_temperature_mp
1776759989.735,room_08,1776759989.729,1776759989.735,6.201,room_temperature_mp
1776759989.833,room_09,1776759989.83,1776759989.833,2.586,room_temperature_mp
1776759989.935,room_10,1776759989.932,1776759989.935,2.474,room_temperature_mp
1776759990.035,room_11,1776759990.033,1776759990.035,1.988,room_temperature_mp
1776759990.139,room_12,1776759990.136,1776759990.139,2.359,room_temperature_mp
1776759990.243,room_13,1776759990.24,1776759990.243,2.479,room_temperature_mp
1776759990.347,room_14,1776759990.342,1776759990.347,5.225,room_temperature_mp
1776759990.451,room_15,1776759990.444,1776759990.451,6.577,room_temperature_mp
1776759990.555,room_01,1776759990.55,1776759990.555,4.466,room_temperature_mp
1776759990.659,room_02,1776759990.656,1776759990.659,2.462,room_temperature_mp
1776759990.759,room_03,1776759990.757,1776759990.759,1.929,room_temperature_mp
1776759990.862,room_04,1776759990.859,1776759990.862,2.657,room_temperature_mp
1776759990.963,room_05,1776759990.96,1776759990.963,2.486,room_temperature_mp
1776759991.064,room_06,1776759991.062,1776759991.064,2.194,room_temperature_mp
1776759991.166,room_07,1776759991.164,1776759991.166,2.592,room_temperature_mp
1776759991.268,room_08,1776759991.266,1776759991.268,2.45,room_temperature_mp
1776759991.369,room_09,1776759991.366,1776759991.369,2.28,room_temperature_mp
1776759991.469,room_10,1776759991.467,1776759991.469,2.372,room_temperature_mp
1776759991.572,room_11,1776759991.569,1776759991.572,2.275,room_temperature_mp
1776759991.676,room_12,1776759991.67,1776759991.676,5.292,room_temperature_mp
1776759991.775,room_13,1776759991.773,1776759991.775,2.208,room_temperature_mp
1776759991.876,room_14,1776759991.873,1776759991.876,2.892,room_temperature_mp
1776759991.976,room_15,1776759991.974,1776759991.976,2.002,room_temperature_mp
1776759992.078,room_01,1776759992.076,1776759992.078,2.128,room_temperature_mp
1776759992.181,room_02,1776759992.179,1776759992.181,2.623,room_temperature_mp
1776759992.285,room_03,1776759992.28,1776759992.285,5.541,room_temperature_mp
1776759992.383,room_04,1776759992.381,1776759992.383,1.879,room_temperature_mp
1776759992.486,room_05,1776759992.484,1776759992.486,2.419,room_temperature_mp
