wall_time,room_id,e2e_send_ts,e2e_consumer_done_ts,e2e_sink_arrival_ts,e2e_total_latency_ms,e2e_producer_to_consumer_ms,e2e_consumer_to_sink_ms,topic
1776760226.124,room_07,1776760226.121,1776760226.123,1776760226.124,3.142,1.54,1.599,room_alerts_mp
1776760227.131,room_08,1776760227.124,1776760227.128,1776760227.131,7.29,4.09,3.202,room_alerts_mp
1776760228.129,room_09,1776760228.126,1776760228.127,1776760228.129,3.212,1.6,1.616,room_alerts_mp
1776760229.134,room_10,1776760229.128,1776760229.132,1776760229.134,5.831,3.64,2.195,room_alerts_mp
1776760230.135,room_11,1776760230.131,1776760230.132,1776760230.135,4.369,1.28,3.089,room_alerts_mp
1776760231.137,room_12,1776760231.132,1776760231.135,1776760231.137,4.514,2.87,1.647,room_alerts_mp
1776760232.14,room_13,1776760232.134,1776760232.139,1776760232.14,6.932,5.43,1.502,room_alerts_mp
1776760233.146,room_14,1776760233.141,1776760233.144,1776760233.146,4.942,2.76,2.18,room_alerts_mp
1776760234.149,room_15,1776760234.142,1776760234.146,1776760234.149,6.396,4.13,2.264,room_alerts_mp
1776760235.149,room_01,1776760235.147,1776760235.148,1776760235.149,2.755,1.26,1.495,room_alerts_mp
1776760236.152,room_02,1776760236.148,1776760236.149,1776760236.152,4.102,1.38,2.722,room_alerts_mp
1776760237.157,room_03,1776760237.153,1776760237.155,1776760237.157,4.389,2.94,1.452,room_alerts_mp
1776760238.671,room_04,1776760238.157,1776760238.161,1776760238.671,514.265,4.03,510.233,room_alerts_mp
1776760239.166,room_05,1776760239.16,1776760239.163,1776760239.166,6.083,3.66,2.422,room_alerts_mp
1776760240.172,room_06,1776760240.166,1776760240.17,1776760240.172,6.012,4.25,1.766,room_alerts_mp
1776760241.178,room_07,1776760241.17,1776760241.176,1776760241.178,8.116,6.19,1.929,room_alerts_mp
1776760242.177,room_08,1776760242.173,1776760242.175,1776760242.177,3.515,1.45,2.067,room_alerts_mp
1776760243.182,room_09,1776760243.175,1776760243.18,1776760243.182,6.595,4.9,1.699,room_alerts_mp
1776760244.185,room_10,1776760244.179,1776760244.182,1776760244.185,6.644,3.37,3.276,room_alerts_mp
1776760245.192,room_11,1776760245.18,1776760245.19,1776760245.192,11.709,9.94,1.767,room_alerts_mp
1776760246.184,room_12,1776760246.181,1776760246.183,1776760246.184,3.305,1.61,1.694,room_alerts_mp
1776760247.194,room_13,1776760247.188,1776760247.193,1776760247.194,6.574,4.83,1.748,room_alerts_mp
1776760248.197,room_14,1776760248.189,1776760248.194,1776760248.197,7.299,4.98,2.324,room_alerts_mp
1776760249.198,room_15,1776760249.191,1776760249.196,1776760249.198,7.109,4.54,2.564,room_alerts_mp
1776760250.2,room_01,1776760250.194,1776760250.199,1776760250.2,6.666,5.23,1.432,room_alerts_mp
1776760251.198,room_02,1776760251.195,1776760251.197,1776760251.198,3.122,1.4,1.722,room_alerts_mp
1776760252.2,room_03,1776760252.196,1776760252.198,1776760252.2,3.464,1.83,1.63,room_alerts_mp
1776760253.2,room_04,1776760253.197,1776760253.199,1776760253.2,3.187,1.43,1.758,room_alerts_mp
1776760254.206,room_05,1776760254.198,1776760254.203,1776760254.206,8.276,5.07,3.202,room_alerts_mp
1776760255.212,room_06,1776760255.205,1776760255.209,1776760255.212,7.358,4.83,2.533,room_alerts_mp
1776760256.212,room_07,1776760256.208,1776760256.21,1776760256.212,3.59,1.53,2.06,room_alerts_mp
1776760257.219,room_08,1776760257.21,1776760257.216,1776760257.219,9.009,5.52,3.491,room_alerts_mp
1776760258.218,room_09,1776760258.214,1776760258.217,1776760258.218,4.147,2.31,1.841,room_alerts_mp
1776760259.218,room_10,1776760259.215,1776760259.217,1776760259.218,3.365,1.48,1.882,room_alerts_mp
1776760260.227,room_11,1776760260.216,1776760260.22,1776760260.227,10.383,3.87,6.512,room_alerts_mp
1776760261.22,room_12,1776760261.217,1776760261.219,1776760261.22,3.223,1.63,1.596,room_alerts_mp
1776760262.225,room_13,1776760262.219,1776760262.223,1776760262.225,6.089,4.24,1.847,room_alerts_mp
1776760263.224,room_14,1776760263.22,1776760263.221,1776760263.224,3.944,1.73,2.213,room_alerts_mp
1776760264.224,room_15,1776760264.22,1776760264.223,1776760264.224,4.176,2.97,1.211,room_alerts_mp
1776760265.236,room_01,1776760265.222,1776760265.235,1776760265.236,14.241,12.77,1.467,room_alerts_mp
1776760266.226,room_02,1776760266.223,1776760266.225,1776760266.226,3.121,1.67,1.451,room_alerts_mp
1776760267.231,room_03,1776760267.226,1776760267.229,1776760267.231,5.61,3.36,2.253,room_alerts_mp
1776760268.231,room_04,1776760268.228,1776760268.23,1776760268.231,3.131,1.47,1.662,room_alerts_mp
1776760269.238,room_05,1776760269.231,1776760269.235,1776760269.238,6.849,4.31,2.543,room_alerts_mp
1776760270.249,room_06,1776760270.237,1776760270.247,1776760270.249,11.644,10.17,1.47,room_alerts_mp
1776760271.249,room_07,1776760271.245,1776760271.248,1776760271.249,4.693,3.06,1.633,room_alerts_mp
1776760272.255,room_08,1776760272.249,1776760272.253,1776760272.255,5.67,3.52,2.151,room_alerts_mp
1776760273.263,room_09,1776760273.25,1776760273.255,1776760273.263,12.921,4.22,8.696,room_alerts_mp
1776760274.26,room_10,1776760274.253,1776760274.258,1776760274.26,7.5,5.47,2.035,room_alerts_mp
1776760275.261,room_11,1776760275.255,1776760275.259,1776760275.261,6.25,3.71,2.543,room_alerts_mp
1776760276.265,room_12,1776760276.258,1776760276.263,1776760276.265,6.711,4.73,1.982,room_alerts_mp
1776760277.267,room_13,1776760277.261,1776760277.265,1776760277.267,5.725,3.45,2.272,room_alerts_mp
1776760278.271,room_14,1776760278.266,1776760278.269,1776760278.271,5.345,2.98,2.368,room_alerts_mp
