wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776760383.538,room_08,1776760383.525,1776760383.538,13.059,room_temperature_mp
1776760383.631,room_09,1776760383.628,1776760383.631,2.377,room_temperature_mp
1776760383.74,room_10,1776760383.737,1776760383.74,2.918,room_temperature_mp
1776760383.846,room_11,1776760383.84,1776760383.846,6.044,room_temperature_mp
1776760383.95,room_12,1776760383.942,1776760383.95,7.365,room_temperature_mp
1776760384.047,room_13,1776760384.044,1776760384.047,2.384,room_temperature_mp
1776760384.148,room_14,1776760384.146,1776760384.148,1.938,room_temperature_mp
1776760384.25,room_15,1776760384.248,1776760384.25,1.912,room_temperature_mp
1776760384.358,room_01,1776760384.352,1776760384.358,5.874,room_temperature_mp
1776760384.462,room_02,1776760384.455,1776760384.462,7.002,room_temperature_mp
1776760384.559,room_03,1776760384.556,1776760384.559,3.885,room_temperature_mp
1776760384.659,room_04,1776760384.657,1776760384.659,2.121,room_temperature_mp
1776760384.764,room_05,1776760384.758,1776760384.764,5.71,room_temperature_mp
1776760384.864,room_06,1776760384.86,1776760384.864,4.738,room_temperature_mp
1776760384.969,room_07,1776760384.964,1776760384.969,4.872,room_temperature_mp
1776760385.067,room_08,1776760385.065,1776760385.067,2.082,room_temperature_mp
1776760385.169,room_09,1776760385.167,1776760385.169,1.742,room_temperature_mp
1776760385.271,room_10,1776760385.269,1776760385.271,2.032,room_temperature_mp
1776760385.376,room_11,1776760385.37,1776760385.376,5.109,room_temperature_mp
1776760385.477,room_12,1776760385.475,1776760385.477,2.572,room_temperature_mp
1776760385.58,room_13,1776760385.576,1776760385.58,4.561,room_temperature_mp
1776760385.678,room_14,1776760385.677,1776760385.678,1.825,room_temperature_mp
1776760385.783,room_15,1776760385.777,1776760385.783,5.271,room_temperature_mp
1776760385.884,room_01,1776760385.878,1776760385.884,6.088,room_temperature_mp
1776760385.989,room_02,1776760385.981,1776760385.989,8.269,room_temperature_mp
1776760386.084,room_03,1776760386.082,1776760386.084,2.279,room_temperature_mp
1776760386.184,room_04,1776760386.183,1776760386.184,1.493,room_temperature_mp
1776760386.286,room_05,1776760386.284,1776760386.286,2.047,room_temperature_mp
1776760386.396,room_06,1776760386.385,1776760386.396,10.877,room_temperature_mp
1776760386.592,room_07,1776760386.487,1776760386.592,105.121,room_temperature_mp
1776760386.592,room_08,1776760386.589,1776760386.592,3.195,room_temperature_mp
1776760386.699,room_09,1776760386.695,1776760386.699,4.668,room_temperature_mp
1776760386.797,room_10,1776760386.795,1776760386.797,1.849,room_temperature_mp
1776760386.899,room_11,1776760386.897,1776760386.899,1.836,room_temperature_mp
1776760387.0,room_12,1776760386.998,1776760387.0,2.076,room_temperature_mp
1776760387.101,room_13,1776760387.099,1776760387.101,1.997,room_temperature_mp
1776760387.202,room_14,1776760387.199,1776760387.202,2.082,room_temperature_mp
1776760387.303,room_15,1776760387.301,1776760387.303,2.481,room_temperature_mp
1776760387.406,room_01,1776760387.401,1776760387.406,5.041,room_temperature_mp
1776760387.507,room_02,1776760387.503,1776760387.507,4.788,room_temperature_mp
1776760387.612,room_03,1776760387.604,1776760387.612,7.871,room_temperature_mp
1776760387.711,room_04,1776760387.707,1776760387.711,4.21,room_temperature_mp
1776760387.814,room_05,1776760387.809,1776760387.814,5.351,room_temperature_mp
1776760387.915,room_06,1776760387.911,1776760387.915,3.819,room_temperature_mp
1776760388.015,room_07,1776760388.012,1776760388.015,2.061,room_temperature_mp
1776760388.116,room_08,1776760388.114,1776760388.116,2.289,room_temperature_mp
1776760388.224,room_09,1776760388.221,1776760388.224,2.635,room_temperature_mp
1776760388.329,room_10,1776760388.325,1776760388.329,4.669,room_temperature_mp
1776760388.431,room_11,1776760388.426,1776760388.431,5.415,room_temperature_mp
1776760388.529,room_12,1776760388.527,1776760388.529,1.91,room_temperature_mp
1776760388.631,room_13,1776760388.628,1776760388.631,2.396,room_temperature_mp
1776760388.734,room_14,1776760388.73,1776760388.734,4.434,room_temperature_mp
1776760388.839,room_15,1776760388.835,1776760388.839,3.504,room_temperature_mp
1776760388.944,room_01,1776760388.937,1776760388.944,6.581,room_temperature_mp
1776760389.042,room_02,1776760389.04,1776760389.042,2.114,room_temperature_mp
1776760389.148,room_03,1776760389.143,1776760389.148,4.459,room_temperature_mp
1776760389.252,room_04,1776760389.247,1776760389.252,5.274,room_temperature_mp
1776760389.354,room_05,1776760389.35,1776760389.354,4.475,room_temperature_mp
1776760389.457,room_06,1776760389.451,1776760389.457,5.782,room_temperature_mp
1776760389.556,room_07,1776760389.553,1776760389.556,2.972,room_temperature_mp
1776760389.656,room_08,1776760389.654,1776760389.656,2.544,room_temperature_mp
1776760389.766,room_09,1776760389.761,1776760389.766,4.633,room_temperature_mp
1776760389.868,room_10,1776760389.863,1776760389.868,5.8,room_temperature_mp
1776760389.97,room_11,1776760389.964,1776760389.97,6.053,room_temperature_mp
1776760390.072,room_12,1776760390.065,1776760390.072,7.289,room_temperature_mp
1776760390.173,room_13,1776760390.167,1776760390.173,6.296,room_temperature_mp
1776760390.273,room_14,1776760390.271,1776760390.273,1.732,room_temperature_mp
1776760390.381,room_15,1776760390.373,1776760390.381,8.268,room_temperature_mp
1776760390.481,room_01,1776760390.475,1776760390.481,5.758,room_temperature_mp
1776760390.587,room_02,1776760390.577,1776760390.587,10.075,room_temperature_mp
1776760390.681,room_03,1776760390.679,1776760390.681,1.894,room_temperature_mp
1776760390.786,room_04,1776760390.782,1776760390.786,4.555,room_temperature_mp
1776760390.887,room_05,1776760390.884,1776760390.887,3.235,room_temperature_mp
1776760390.993,room_06,1776760390.986,1776760390.993,6.634,room_temperature_mp
1776760391.089,room_07,1776760391.087,1776760391.089,1.765,room_temperature_mp
1776760391.194,room_08,1776760391.191,1776760391.194,2.326,room_temperature_mp
1776760391.296,room_09,1776760391.293,1776760391.296,2.247,room_temperature_mp
1776760391.398,room_10,1776760391.395,1776760391.398,3.215,room_temperature_mp
1776760391.502,room_11,1776760391.496,1776760391.502,6.16,room_temperature_mp
1776760391.6,room_12,1776760391.598,1776760391.6,1.856,room_temperature_mp
1776760391.705,room_13,1776760391.699,1776760391.705,5.619,room_temperature_mp
1776760391.803,room_14,1776760391.8,1776760391.803,3.178,room_temperature_mp
1776760391.907,room_15,1776760391.902,1776760391.907,4.964,room_temperature_mp
1776760392.007,room_01,1776760392.005,1776760392.007,1.764,room_temperature_mp
1776760392.108,room_02,1776760392.105,1776760392.108,2.097,room_temperature_mp
1776760392.21,room_03,1776760392.208,1776760392.21,2.121,room_temperature_mp
1776760392.311,room_04,1776760392.309,1776760392.311,2.043,room_temperature_mp
1776760392.416,room_05,1776760392.41,1776760392.416,6.293,room_temperature_mp
1776760392.516,room_06,1776760392.511,1776760392.516,5.681,room_temperature_mp
1776760392.614,room_07,1776760392.612,1776760392.614,1.962,room_temperature_mp
1776760392.718,room_08,1776760392.716,1776760392.718,1.952,room_temperature_mp
1776760392.826,room_09,1776760392.82,1776760392.826,5.895,room_temperature_mp
1776760392.927,room_10,1776760392.922,1776760392.927,5.561,room_temperature_mp
1776760393.037,room_11,1776760393.027,1776760393.037,9.734,room_temperature_mp
1776760393.134,room_12,1776760393.13,1776760393.134,3.802,room_temperature_mp
1776760393.238,room_13,1776760393.233,1776760393.238,5.303,room_temperature_mp
1776760393.336,room_14,1776760393.334,1776760393.336,2.255,room_temperature_mp
1776760393.442,room_15,1776760393.435,1776760393.442,6.996,room_temperature_mp
1776760393.543,room_01,1776760393.538,1776760393.543,5.376,room_temperature_mp
1776760393.64,room_02,1776760393.638,1776760393.64,1.944,room_temperature_mp
1776760393.747,room_03,1776760393.741,1776760393.747,6.197,room_temperature_mp
1776760393.845,room_04,1776760393.843,1776760393.845,1.507,room_temperature_mp
1776760393.949,room_05,1776760393.945,1776760393.949,4.207,room_temperature_mp
1776760394.05,room_06,1776760394.048,1776760394.05,1.955,room_temperature_mp
1776760394.151,room_07,1776760394.149,1776760394.151,1.99,room_temperature_mp
1776760394.255,room_08,1776760394.253,1776760394.255,2.093,room_temperature_mp
1776760394.36,room_09,1776760394.354,1776760394.36,5.795,room_temperature_mp
1776760394.462,room_10,1776760394.457,1776760394.462,5.281,room_temperature_mp
1776760394.563,room_11,1776760394.559,1776760394.563,3.774,room_temperature_mp
1776760394.667,room_12,1776760394.661,1776760394.667,6.357,room_temperature_mp
1776760394.767,room_13,1776760394.762,1776760394.767,5.748,room_temperature_mp
1776760394.868,room_14,1776760394.864,1776760394.868,4.502,room_temperature_mp
1776760394.971,room_15,1776760394.966,1776760394.971,5.128,room_temperature_mp
1776760395.07,room_01,1776760395.068,1776760395.07,2.544,room_temperature_mp
1776760395.176,room_02,1776760395.17,1776760395.176,6.073,room_temperature_mp
1776760395.278,room_03,1776760395.272,1776760395.278,5.688,room_temperature_mp
1776760395.377,room_04,1776760395.375,1776760395.377,1.885,room_temperature_mp
1776760395.481,room_05,1776760395.476,1776760395.481,4.748,room_temperature_mp
1776760395.584,room_06,1776760395.578,1776760395.584,6.878,room_temperature_mp
1776760395.684,room_07,1776760395.682,1776760395.684,2.016,room_temperature_mp
1776760395.789,room_08,1776760395.784,1776760395.789,4.928,room_temperature_mp
1776760395.888,room_09,1776760395.885,1776760395.888,3.131,room_temperature_mp
1776760395.996,room_10,1776760395.987,1776760395.996,8.93,room_temperature_mp
1776760396.09,room_11,1776760396.088,1776760396.09,2.761,room_temperature_mp
1776760396.191,room_12,1776760396.189,1776760396.191,2.048,room_temperature_mp
1776760396.292,room_13,1776760396.29,1776760396.292,2.173,room_temperature_mp
1776760396.392,room_14,1776760396.391,1776760396.392,1.759,room_temperature_mp
1776760396.496,room_15,1776760396.492,1776760396.496,4.248,room_temperature_mp
1776760396.595,room_01,1776760396.592,1776760396.595,2.237,room_temperature_mp
1776760396.7,room_02,1776760396.695,1776760396.7,5.674,room_temperature_mp
1776760396.802,room_03,1776760396.796,1776760396.802,5.426,room_temperature_mp
1776760396.902,room_04,1776760396.899,1776760396.902,2.278,room_temperature_mp
1776760397.007,room_05,1776760397.003,1776760397.007,4.598,room_temperature_mp
1776760397.106,room_06,1776760397.104,1776760397.106,2.13,room_temperature_mp
1776760397.206,room_07,1776760397.204,1776760397.206,1.906,room_temperature_mp
1776760397.307,room_08,1776760397.305,1776760397.307,2.204,room_temperature_mp
1776760397.413,room_09,1776760397.407,1776760397.413,5.503,room_temperature_mp
1776760397.514,room_10,1776760397.51,1776760397.514,4.699,room_temperature_mp
1776760397.613,room_11,1776760397.611,1776760397.613,2.374,room_temperature_mp
1776760397.718,room_12,1776760397.713,1776760397.718,5.351,room_temperature_mp
1776760397.82,room_13,1776760397.814,1776760397.82,5.96,room_temperature_mp
1776760397.919,room_14,1776760397.916,1776760397.919,3.063,room_temperature_mp
1776760398.023,room_15,1776760398.018,1776760398.023,5.409,room_temperature_mp
1776760398.124,room_01,1776760398.122,1776760398.124,2.119,room_temperature_mp
1776760398.228,room_02,1776760398.223,1776760398.228,5.388,room_temperature_mp
1776760398.33,room_03,1776760398.326,1776760398.33,4.625,room_temperature_mp
1776760398.436,room_04,1776760398.428,1776760398.436,8.019,room_temperature_mp
1776760398.534,room_05,1776760398.529,1776760398.534,5.048,room_temperature_mp
1776760398.634,room_06,1776760398.631,1776760398.634,2.806,room_temperature_mp
1776760398.735,room_07,1776760398.733,1776760398.735,2.202,room_temperature_mp
1776760398.841,room_08,1776760398.835,1776760398.841,6.03,room_temperature_mp
1776760398.946,room_09,1776760398.937,1776760398.946,8.577,room_temperature_mp
1776760399.046,room_10,1776760399.043,1776760399.046,2.605,room_temperature_mp
1776760399.147,room_11,1776760399.144,1776760399.147,2.949,room_temperature_mp
1776760399.249,room_12,1776760399.246,1776760399.249,2.194,room_temperature_mp
1776760399.35,room_13,1776760399.348,1776760399.35,2.223,room_temperature_mp
1776760399.453,room_14,1776760399.45,1776760399.453,3.44,room_temperature_mp
1776760399.555,room_15,1776760399.552,1776760399.555,3.321,room_temperature_mp
1776760399.664,room_01,1776760399.66,1776760399.664,4.261,room_temperature_mp
1776760399.767,room_02,1776760399.762,1776760399.767,5.096,room_temperature_mp
1776760399.87,room_03,1776760399.864,1776760399.87,6.023,room_temperature_mp
1776760399.969,room_04,1776760399.965,1776760399.969,3.737,room_temperature_mp
1776760400.072,room_05,1776760400.067,1776760400.072,4.929,room_temperature_mp
1776760400.171,room_06,1776760400.168,1776760400.171,2.584,room_temperature_mp
1776760400.275,room_07,1776760400.271,1776760400.275,3.519,room_temperature_mp
1776760400.38,room_08,1776760400.374,1776760400.38,5.728,room_temperature_mp
1776760400.482,room_09,1776760400.476,1776760400.482,6.387,room_temperature_mp
1776760400.582,room_10,1776760400.577,1776760400.582,4.798,room_temperature_mp
1776760400.685,room_11,1776760400.679,1776760400.685,5.842,room_temperature_mp
1776760400.785,room_12,1776760400.781,1776760400.785,3.85,room_temperature_mp
1776760400.889,room_13,1776760400.883,1776760400.889,5.747,room_temperature_mp
1776760400.987,room_14,1776760400.985,1776760400.987,1.811,room_temperature_mp
1776760401.088,room_15,1776760401.087,1776760401.088,1.615,room_temperature_mp
1776760401.194,room_01,1776760401.188,1776760401.194,5.882,room_temperature_mp
1776760401.295,room_02,1776760401.291,1776760401.295,3.804,room_temperature_mp
1776760401.399,room_03,1776760401.395,1776760401.399,4.429,room_temperature_mp
1776760401.498,room_04,1776760401.496,1776760401.498,1.816,room_temperature_mp
1776760401.598,room_05,1776760401.596,1776760401.598,1.492,room_temperature_mp
1776760401.703,room_06,1776760401.698,1776760401.703,4.544,room_temperature_mp
1776760401.803,room_07,1776760401.8,1776760401.803,3.32,room_temperature_mp
1776760401.906,room_08,1776760401.901,1776760401.906,5.411,room_temperature_mp
1776760402.015,room_09,1776760402.002,1776760402.015,13.344,room_temperature_mp
1776760402.105,room_10,1776760402.103,1776760402.105,2.268,room_temperature_mp
1776760402.206,room_11,1776760402.204,1776760402.206,2.224,room_temperature_mp
1776760402.308,room_12,1776760402.306,1776760402.308,2.036,room_temperature_mp
1776760402.41,room_13,1776760402.408,1776760402.41,2.156,room_temperature_mp
1776760402.512,room_14,1776760402.509,1776760402.512,2.502,room_temperature_mp
1776760402.612,room_15,1776760402.61,1776760402.612,2.14,room_temperature_mp
1776760402.719,room_01,1776760402.714,1776760402.719,5.217,room_temperature_mp
1776760402.821,room_02,1776760402.816,1776760402.821,4.707,room_temperature_mp
1776760402.924,room_03,1776760402.918,1776760402.924,6.106,room_temperature_mp
1776760403.022,room_04,1776760403.02,1776760403.022,2.023,room_temperature_mp
1776760403.124,room_05,1776760403.121,1776760403.124,2.387,room_temperature_mp
1776760403.231,room_06,1776760403.225,1776760403.231,6.223,room_temperature_mp
1776760403.33,room_07,1776760403.328,1776760403.33,2.623,room_temperature_mp
1776760403.435,room_08,1776760403.429,1776760403.435,5.296,room_temperature_mp
1776760403.536,room_09,1776760403.531,1776760403.536,5.193,room_temperature_mp
1776760403.638,room_10,1776760403.632,1776760403.638,6.0,room_temperature_mp
1776760403.735,room_11,1776760403.733,1776760403.735,2.393,room_temperature_mp
1776760403.838,room_12,1776760403.834,1776760403.838,3.493,room_temperature_mp
1776760403.945,room_13,1776760403.936,1776760403.945,8.624,room_temperature_mp
1776760404.14,room_14,1776760404.037,1776760404.14,102.883,room_temperature_mp
1776760404.14,room_15,1776760404.138,1776760404.14,2.542,room_temperature_mp
1776760404.245,room_01,1776760404.241,1776760404.245,4.386,room_temperature_mp
1776760404.348,room_02,1776760404.344,1776760404.348,3.862,room_temperature_mp
1776760404.452,room_03,1776760404.448,1776760404.452,4.422,room_temperature_mp
1776760404.553,room_04,1776760404.549,1776760404.553,3.877,room_temperature_mp
1776760404.651,room_05,1776760404.65,1776760404.651,1.585,room_temperature_mp
1776760404.757,room_06,1776760404.752,1776760404.757,5.1,room_temperature_mp
1776760404.857,room_07,1776760404.854,1776760404.857,3.027,room_temperature_mp
1776760404.961,room_08,1776760404.955,1776760404.961,6.013,room_temperature_mp
1776760405.062,room_09,1776760405.057,1776760405.062,5.605,room_temperature_mp
1776760405.163,room_10,1776760405.158,1776760405.163,4.584,room_temperature_mp
1776760405.263,room_11,1776760405.261,1776760405.263,2.488,room_temperature_mp
1776760405.366,room_12,1776760405.364,1776760405.366,1.935,room_temperature_mp
1776760405.471,room_13,1776760405.466,1776760405.471,5.628,room_temperature_mp
1776760405.57,room_14,1776760405.567,1776760405.57,3.016,room_temperature_mp
1776760405.671,room_15,1776760405.668,1776760405.671,2.536,room_temperature_mp
1776760405.774,room_01,1776760405.769,1776760405.774,4.986,room_temperature_mp
1776760405.876,room_02,1776760405.872,1776760405.876,4.594,room_temperature_mp
1776760405.98,room_03,1776760405.973,1776760405.98,7.252,room_temperature_mp
1776760406.079,room_04,1776760406.076,1776760406.079,2.969,room_temperature_mp
1776760406.181,room_05,1776760406.18,1776760406.181,1.73,room_temperature_mp
1776760406.286,room_06,1776760406.283,1776760406.286,3.265,room_temperature_mp
1776760406.39,room_07,1776760406.385,1776760406.39,5.042,room_temperature_mp
1776760406.49,room_08,1776760406.486,1776760406.49,4.724,room_temperature_mp
1776760406.59,room_09,1776760406.587,1776760406.59,3.422,room_temperature_mp
1776760406.695,room_10,1776760406.689,1776760406.695,6.403,room_temperature_mp
1776760406.797,room_11,1776760406.793,1776760406.797,4.617,room_temperature_mp
1776760406.896,room_12,1776760406.894,1776760406.896,2.907,room_temperature_mp
1776760406.999,room_13,1776760406.994,1776760406.999,4.28,room_temperature_mp
1776760407.098,room_14,1776760407.096,1776760407.098,2.256,room_temperature_mp
1776760407.208,room_15,1776760407.202,1776760407.208,6.53,room_temperature_mp
1776760407.306,room_01,1776760407.303,1776760407.306,2.697,room_temperature_mp
1776760407.407,room_02,1776760407.404,1776760407.407,2.335,room_temperature_mp
1776760407.51,room_03,1776760407.508,1776760407.51,2.153,room_temperature_mp
1776760407.611,room_04,1776760407.609,1776760407.611,2.403,room_temperature_mp
1776760407.712,room_05,1776760407.71,1776760407.712,2.245,room_temperature_mp
1776760407.818,room_06,1776760407.815,1776760407.818,2.317,room_temperature_mp
1776760407.922,room_07,1776760407.918,1776760407.922,4.016,room_temperature_mp
1776760408.023,room_08,1776760408.021,1776760408.023,2.957,room_temperature_mp
1776760408.124,room_09,1776760408.122,1776760408.124,2.233,room_temperature_mp
1776760408.225,room_10,1776760408.223,1776760408.225,2.037,room_temperature_mp
1776760408.326,room_11,1776760408.324,1776760408.326,1.877,room_temperature_mp
1776760408.428,room_12,1776760408.425,1776760408.428,3.215,room_temperature_mp
1776760408.538,room_13,1776760408.528,1776760408.538,10.441,room_temperature_mp
1776760408.632,room_14,1776760408.63,1776760408.632,2.522,room_temperature_mp
1776760408.738,room_15,1776760408.733,1776760408.738,5.236,room_temperature_mp
1776760408.846,room_01,1776760408.837,1776760408.846,9.183,room_temperature_mp
1776760408.946,room_02,1776760408.94,1776760408.946,6.614,room_temperature_mp
1776760409.045,room_03,1776760409.043,1776760409.045,2.239,room_temperature_mp
1776760409.145,room_04,1776760409.144,1776760409.145,1.771,room_temperature_mp
1776760409.246,room_05,1776760409.244,1776760409.246,2.261,room_temperature_mp
1776760409.351,room_06,1776760409.345,1776760409.351,5.968,room_temperature_mp
1776760409.552,room_07,1776760409.447,1776760409.552,105.005,room_temperature_mp
1776760409.552,room_08,1776760409.549,1776760409.552,3.461,room_temperature_mp
1776760409.652,room_09,1776760409.651,1776760409.652,1.797,room_temperature_mp
1776760409.763,room_10,1776760409.755,1776760409.763,8.106,room_temperature_mp
1776760409.863,room_11,1776760409.857,1776760409.863,6.484,room_temperature_mp
1776760409.965,room_12,1776760409.959,1776760409.965,5.536,room_temperature_mp
1776760410.066,room_13,1776760410.062,1776760410.066,4.233,room_temperature_mp
1776760410.171,room_14,1776760410.165,1776760410.171,5.62,room_temperature_mp
1776760410.272,room_15,1776760410.267,1776760410.272,5.225,room_temperature_mp
1776760410.371,room_01,1776760410.369,1776760410.371,2.02,room_temperature_mp
1776760410.476,room_02,1776760410.472,1776760410.476,4.029,room_temperature_mp
1776760410.582,room_03,1776760410.575,1776760410.582,6.634,room_temperature_mp
1776760410.679,room_04,1776760410.677,1776760410.679,2.455,room_temperature_mp
1776760410.78,room_05,1776760410.777,1776760410.78,2.131,room_temperature_mp
1776760410.883,room_06,1776760410.88,1776760410.883,3.934,room_temperature_mp
1776760410.986,room_07,1776760410.982,1776760410.986,3.584,room_temperature_mp
1776760411.085,room_08,1776760411.083,1776760411.085,1.733,room_temperature_mp
1776760411.194,room_09,1776760411.186,1776760411.194,8.014,room_temperature_mp
1776760411.289,room_10,1776760411.286,1776760411.289,2.577,room_temperature_mp
1776760411.397,room_11,1776760411.393,1776760411.397,4.166,room_temperature_mp
1776760411.498,room_12,1776760411.494,1776760411.498,3.98,room_temperature_mp
1776760411.604,room_13,1776760411.601,1776760411.604,2.81,room_temperature_mp
1776760411.706,room_14,1776760411.704,1776760411.706,2.295,room_temperature_mp
1776760411.815,room_15,1776760411.809,1776760411.815,5.774,room_temperature_mp
1776760411.912,room_01,1776760411.91,1776760411.912,1.989,room_temperature_mp
1776760412.019,room_02,1776760412.014,1776760412.019,4.795,room_temperature_mp
1776760412.124,room_03,1776760412.117,1776760412.124,7.137,room_temperature_mp
1776760412.223,room_04,1776760412.221,1776760412.223,1.98,room_temperature_mp
1776760412.325,room_05,1776760412.323,1776760412.325,2.194,room_temperature_mp
1776760412.426,room_06,1776760412.424,1776760412.426,2.009,room_temperature_mp
1776760412.528,room_07,1776760412.526,1776760412.528,2.021,room_temperature_mp
1776760412.63,room_08,1776760412.628,1776760412.63,2.51,room_temperature_mp
1776760412.731,room_09,1776760412.729,1776760412.731,1.775,room_temperature_mp
1776760412.839,room_10,1776760412.834,1776760412.839,5.317,room_temperature_mp
1776760412.943,room_11,1776760412.936,1776760412.943,6.253,room_temperature_mp
1776760413.044,room_12,1776760413.038,1776760413.044,5.785,room_temperature_mp
1776760413.144,room_13,1776760413.14,1776760413.144,3.723,room_temperature_mp
1776760413.244,room_14,1776760413.241,1776760413.244,2.341,room_temperature_mp
1776760413.349,room_15,1776760413.344,1776760413.349,5.267,room_temperature_mp
1776760413.448,room_01,1776760413.447,1776760413.448,1.924,room_temperature_mp
1776760413.55,room_02,1776760413.548,1776760413.55,2.421,room_temperature_mp
1776760413.651,room_03,1776760413.649,1776760413.651,2.193,room_temperature_mp
1776760413.752,room_04,1776760413.749,1776760413.752,2.357,room_temperature_mp
1776760413.855,room_05,1776760413.851,1776760413.855,4.652,room_temperature_mp
1776760413.958,room_06,1776760413.953,1776760413.958,5.385,room_temperature_mp
1776760414.06,room_07,1776760414.055,1776760414.06,5.453,room_temperature_mp
1776760414.159,room_08,1776760414.157,1776760414.159,1.938,room_temperature_mp
1776760414.259,room_09,1776760414.257,1776760414.259,1.833,room_temperature_mp
1776760414.361,room_10,1776760414.359,1776760414.361,2.145,room_temperature_mp
1776760414.461,room_11,1776760414.46,1776760414.461,1.601,room_temperature_mp
1776760414.564,room_12,1776760414.562,1776760414.564,2.634,room_temperature_mp
1776760414.664,room_13,1776760414.662,1776760414.664,1.653,room_temperature_mp
1776760414.766,room_14,1776760414.764,1776760414.766,1.986,room_temperature_mp
1776760414.866,room_15,1776760414.864,1776760414.866,1.607,room_temperature_mp
1776760414.969,room_01,1776760414.966,1776760414.969,3.765,room_temperature_mp
1776760415.073,room_02,1776760415.068,1776760415.073,5.415,room_temperature_mp
1776760415.172,room_03,1776760415.169,1776760415.172,2.279,room_temperature_mp
1776760415.272,room_04,1776760415.27,1776760415.272,1.819,room_temperature_mp
1776760415.374,room_05,1776760415.372,1776760415.374,2.015,room_temperature_mp
1776760415.475,room_06,1776760415.473,1776760415.475,2.415,room_temperature_mp
1776760415.582,room_07,1776760415.577,1776760415.582,5.051,room_temperature_mp
1776760415.682,room_08,1776760415.679,1776760415.682,2.761,room_temperature_mp
1776760415.788,room_09,1776760415.783,1776760415.788,5.36,room_temperature_mp
1776760415.888,room_10,1776760415.884,1776760415.888,3.985,room_temperature_mp
1776760415.992,room_11,1776760415.988,1776760415.992,4.746,room_temperature_mp
1776760416.097,room_12,1776760416.095,1776760416.097,2.517,room_temperature_mp
1776760416.204,room_13,1776760416.199,1776760416.204,4.986,room_temperature_mp
1776760416.305,room_14,1776760416.301,1776760416.305,4.405,room_temperature_mp
1776760416.407,room_15,1776760416.402,1776760416.407,4.218,room_temperature_mp
1776760416.51,room_01,1776760416.505,1776760416.51,4.182,room_temperature_mp
1776760416.611,room_02,1776760416.609,1776760416.611,2.391,room_temperature_mp
1776760416.718,room_03,1776760416.714,1776760416.718,4.524,room_temperature_mp
1776760416.818,room_04,1776760416.815,1776760416.818,3.557,room_temperature_mp
1776760416.922,room_05,1776760416.916,1776760416.922,6.105,room_temperature_mp
1776760417.022,room_06,1776760417.019,1776760417.022,3.076,room_temperature_mp
1776760417.127,room_07,1776760417.122,1776760417.127,5.578,room_temperature_mp
1776760417.229,room_08,1776760417.223,1776760417.229,5.419,room_temperature_mp
1776760417.334,room_09,1776760417.328,1776760417.334,5.089,room_temperature_mp
1776760417.435,room_10,1776760417.43,1776760417.435,5.293,room_temperature_mp
1776760417.535,room_11,1776760417.533,1776760417.535,2.552,room_temperature_mp
1776760417.636,room_12,1776760417.634,1776760417.636,1.947,room_temperature_mp
1776760417.74,room_13,1776760417.737,1776760417.74,2.275,room_temperature_mp
1776760417.841,room_14,1776760417.839,1776760417.841,1.889,room_temperature_mp
1776760417.949,room_15,1776760417.941,1776760417.949,8.379,room_temperature_mp
1776760418.049,room_01,1776760418.047,1776760418.049,1.754,room_temperature_mp
1776760418.15,room_02,1776760418.149,1776760418.15,1.867,room_temperature_mp
1776760418.257,room_03,1776760418.254,1776760418.257,3.53,room_temperature_mp
1776760418.36,room_04,1776760418.357,1776760418.36,3.093,room_temperature_mp
1776760418.465,room_05,1776760418.459,1776760418.465,5.278,room_temperature_mp
1776760418.567,room_06,1776760418.561,1776760418.567,5.43,room_temperature_mp
1776760418.665,room_07,1776760418.663,1776760418.665,1.875,room_temperature_mp
1776760418.766,room_08,1776760418.764,1776760418.766,1.718,room_temperature_mp
1776760418.876,room_09,1776760418.866,1776760418.876,9.572,room_temperature_mp
1776760418.973,room_10,1776760418.968,1776760418.973,4.313,room_temperature_mp
1776760419.078,room_11,1776760419.073,1776760419.078,4.692,room_temperature_mp
1776760419.18,room_12,1776760419.178,1776760419.18,1.776,room_temperature_mp
1776760419.286,room_13,1776760419.283,1776760419.286,2.13,room_temperature_mp
1776760419.387,room_14,1776760419.385,1776760419.387,2.247,room_temperature_mp
1776760419.488,room_15,1776760419.486,1776760419.488,2.38,room_temperature_mp
1776760419.599,room_01,1776760419.591,1776760419.599,7.246,room_temperature_mp
1776760419.694,room_02,1776760419.693,1776760419.694,1.713,room_temperature_mp
1776760419.797,room_03,1776760419.795,1776760419.797,1.969,room_temperature_mp
1776760419.899,room_04,1776760419.897,1776760419.899,2.124,room_temperature_mp
1776760420.004,room_05,1776760419.998,1776760420.004,6.155,room_temperature_mp
1776760420.108,room_06,1776760420.104,1776760420.108,4.401,room_temperature_mp
1776760420.207,room_07,1776760420.205,1776760420.207,2.322,room_temperature_mp
1776760420.308,room_08,1776760420.306,1776760420.308,2.057,room_temperature_mp
1776760420.41,room_09,1776760420.408,1776760420.41,2.055,room_temperature_mp
1776760420.511,room_10,1776760420.509,1776760420.511,2.145,room_temperature_mp
1776760420.612,room_11,1776760420.61,1776760420.612,1.941,room_temperature_mp
1776760420.714,room_12,1776760420.711,1776760420.714,3.102,room_temperature_mp
1776760420.813,room_13,1776760420.811,1776760420.813,1.656,room_temperature_mp
1776760420.913,room_14,1776760420.911,1776760420.913,1.85,room_temperature_mp
