wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776722984.637,room_10,1776722984.635,1776722984.637,1.767,room_temperature_mp
1776722984.739,room_11,1776722984.737,1776722984.739,2.01,room_temperature_mp
1776722984.84,room_12,1776722984.838,1776722984.84,2.303,room_temperature_mp
1776722984.942,room_13,1776722984.94,1776722984.942,2.565,room_temperature_mp
1776722985.043,room_14,1776722985.041,1776722985.043,2.464,room_temperature_mp
1776722985.148,room_15,1776722985.142,1776722985.148,5.197,room_temperature_mp
1776722985.25,room_01,1776722985.246,1776722985.25,4.592,room_temperature_mp
1776722985.355,room_02,1776722985.351,1776722985.355,4.323,room_temperature_mp
1776722985.457,room_03,1776722985.453,1776722985.457,4.691,room_temperature_mp
1776722985.564,room_04,1776722985.555,1776722985.564,8.423,room_temperature_mp
1776722985.662,room_05,1776722985.657,1776722985.662,5.148,room_temperature_mp
1776722985.768,room_06,1776722985.763,1776722985.768,5.052,room_temperature_mp
1776722985.869,room_07,1776722985.866,1776722985.869,3.033,room_temperature_mp
1776722985.972,room_08,1776722985.966,1776722985.972,5.608,room_temperature_mp
1776722986.073,room_09,1776722986.069,1776722986.073,3.521,room_temperature_mp
1776722986.179,room_10,1776722986.174,1776722986.179,4.996,room_temperature_mp
1776722986.286,room_11,1776722986.279,1776722986.286,7.528,room_temperature_mp
1776722986.388,room_12,1776722986.383,1776722986.388,5.32,room_temperature_mp
1776722986.492,room_13,1776722986.488,1776722986.492,4.184,room_temperature_mp
1776722986.597,room_14,1776722986.593,1776722986.597,4.658,room_temperature_mp
1776722986.7,room_15,1776722986.695,1776722986.7,4.801,room_temperature_mp
1776722986.804,room_01,1776722986.798,1776722986.804,6.088,room_temperature_mp
1776722986.904,room_02,1776722986.9,1776722986.904,4.45,room_temperature_mp
1776722987.01,room_03,1776722987.004,1776722987.01,6.155,room_temperature_mp
1776722987.108,room_04,1776722987.105,1776722987.108,3.013,room_temperature_mp
1776722987.215,room_05,1776722987.205,1776722987.215,9.441,room_temperature_mp
1776722987.312,room_06,1776722987.307,1776722987.312,4.305,room_temperature_mp
1776722987.411,room_07,1776722987.408,1776722987.411,3.0,room_temperature_mp
1776722987.519,room_08,1776722987.514,1776722987.519,4.546,room_temperature_mp
1776722987.617,room_09,1776722987.615,1776722987.617,1.799,room_temperature_mp
1776722987.723,room_10,1776722987.719,1776722987.723,4.522,room_temperature_mp
1776722987.824,room_11,1776722987.822,1776722987.824,2.267,room_temperature_mp
1776722987.928,room_12,1776722987.924,1776722987.928,3.868,room_temperature_mp
1776722988.028,room_13,1776722988.025,1776722988.028,2.337,room_temperature_mp
1776722988.136,room_14,1776722988.128,1776722988.136,8.315,room_temperature_mp
1776722988.235,room_15,1776722988.23,1776722988.235,5.173,room_temperature_mp
1776722988.335,room_01,1776722988.33,1776722988.335,4.304,room_temperature_mp
1776722988.434,room_02,1776722988.432,1776722988.434,2.001,room_temperature_mp
1776722988.535,room_03,1776722988.533,1776722988.535,1.979,room_temperature_mp
1776722988.638,room_04,1776722988.633,1776722988.638,4.945,room_temperature_mp
1776722988.745,room_05,1776722988.735,1776722988.745,9.163,room_temperature_mp
1776722988.839,room_06,1776722988.837,1776722988.839,1.703,room_temperature_mp
1776722988.943,room_07,1776722988.939,1776722988.943,3.417,room_temperature_mp
1776722989.044,room_08,1776722989.041,1776722989.044,2.72,room_temperature_mp
1776722989.145,room_09,1776722989.142,1776722989.145,2.771,room_temperature_mp
1776722989.249,room_10,1776722989.244,1776722989.249,4.495,room_temperature_mp
1776722989.351,room_11,1776722989.346,1776722989.351,4.89,room_temperature_mp
1776722989.455,room_12,1776722989.447,1776722989.455,7.454,room_temperature_mp
1776722989.55,room_13,1776722989.548,1776722989.55,1.869,room_temperature_mp
1776722989.652,room_14,1776722989.649,1776722989.652,2.808,room_temperature_mp
1776722989.758,room_15,1776722989.751,1776722989.758,7.629,room_temperature_mp
1776722989.856,room_01,1776722989.853,1776722989.856,2.385,room_temperature_mp
1776722989.956,room_02,1776722989.954,1776722989.956,2.073,room_temperature_mp
1776722990.057,room_03,1776722990.055,1776722990.057,1.592,room_temperature_mp
1776722990.157,room_04,1776722990.156,1776722990.157,1.38,room_temperature_mp
1776722990.26,room_05,1776722990.256,1776722990.26,3.867,room_temperature_mp
1776722990.363,room_06,1776722990.357,1776722990.363,6.036,room_temperature_mp
1776722990.463,room_07,1776722990.46,1776722990.463,3.586,room_temperature_mp
1776722990.572,room_08,1776722990.563,1776722990.572,9.508,room_temperature_mp
1776722990.669,room_09,1776722990.667,1776722990.669,2.029,room_temperature_mp
1776722990.771,room_10,1776722990.768,1776722990.771,3.229,room_temperature_mp
1776722990.878,room_11,1776722990.87,1776722990.878,8.233,room_temperature_mp
1776722990.976,room_12,1776722990.971,1776722990.976,4.919,room_temperature_mp
1776722991.081,room_13,1776722991.077,1776722991.081,4.569,room_temperature_mp
1776722991.181,room_14,1776722991.178,1776722991.181,2.241,room_temperature_mp
1776722991.288,room_15,1776722991.285,1776722991.288,2.917,room_temperature_mp
1776722991.39,room_01,1776722991.387,1776722991.39,2.316,room_temperature_mp
1776722991.493,room_02,1776722991.488,1776722991.493,5.202,room_temperature_mp
1776722991.599,room_03,1776722991.594,1776722991.599,4.995,room_temperature_mp
1776722991.704,room_04,1776722991.696,1776722991.704,8.423,room_temperature_mp
1776722991.801,room_05,1776722991.796,1776722991.801,4.884,room_temperature_mp
1776722991.9,room_06,1776722991.897,1776722991.9,2.833,room_temperature_mp
1776722992.002,room_07,1776722991.999,1776722992.002,2.949,room_temperature_mp
1776722992.109,room_08,1776722992.101,1776722992.109,7.657,room_temperature_mp
1776722992.209,room_09,1776722992.203,1776722992.209,5.13,room_temperature_mp
1776722992.308,room_10,1776722992.304,1776722992.308,3.391,room_temperature_mp
1776722992.41,room_11,1776722992.406,1776722992.41,3.847,room_temperature_mp
1776722992.51,room_12,1776722992.507,1776722992.51,2.748,room_temperature_mp
1776722992.613,room_13,1776722992.608,1776722992.613,4.483,room_temperature_mp
1776722992.717,room_14,1776722992.714,1776722992.717,2.626,room_temperature_mp
1776722992.824,room_15,1776722992.816,1776722992.824,8.414,room_temperature_mp
1776722992.923,room_01,1776722992.919,1776722992.923,3.717,room_temperature_mp
1776722993.023,room_02,1776722993.021,1776722993.023,2.207,room_temperature_mp
1776722993.127,room_03,1776722993.123,1776722993.127,3.873,room_temperature_mp
1776722993.232,room_04,1776722993.228,1776722993.232,4.76,room_temperature_mp
1776722993.334,room_05,1776722993.33,1776722993.334,4.339,room_temperature_mp
1776722993.438,room_06,1776722993.432,1776722993.438,6.272,room_temperature_mp
1776722993.54,room_07,1776722993.537,1776722993.54,3.257,room_temperature_mp
1776722993.64,room_08,1776722993.638,1776722993.64,1.787,room_temperature_mp
1776722993.741,room_09,1776722993.74,1776722993.741,1.92,room_temperature_mp
1776722993.845,room_10,1776722993.84,1776722993.845,4.431,room_temperature_mp
1776722993.953,room_11,1776722993.946,1776722993.953,6.465,room_temperature_mp
1776722994.049,room_12,1776722994.047,1776722994.049,1.864,room_temperature_mp
1776722994.152,room_13,1776722994.15,1776722994.152,2.102,room_temperature_mp
1776722994.254,room_14,1776722994.253,1776722994.254,1.918,room_temperature_mp
1776722994.359,room_15,1776722994.356,1776722994.359,2.961,room_temperature_mp
1776722994.468,room_01,1776722994.461,1776722994.468,7.43,room_temperature_mp
1776722994.566,room_02,1776722994.564,1776722994.566,2.231,room_temperature_mp
1776722994.667,room_03,1776722994.665,1776722994.667,1.763,room_temperature_mp
1776722994.769,room_04,1776722994.768,1776722994.769,1.622,room_temperature_mp
1776722994.87,room_05,1776722994.868,1776722994.87,1.905,room_temperature_mp
1776722994.971,room_06,1776722994.969,1776722994.971,1.807,room_temperature_mp
1776722995.072,room_07,1776722995.07,1776722995.072,1.93,room_temperature_mp
1776722995.174,room_08,1776722995.172,1776722995.174,2.029,room_temperature_mp
1776722995.276,room_09,1776722995.273,1776722995.276,2.962,room_temperature_mp
1776722995.382,room_10,1776722995.375,1776722995.382,7.521,room_temperature_mp
1776722995.481,room_11,1776722995.475,1776722995.481,5.754,room_temperature_mp
1776722995.579,room_12,1776722995.577,1776722995.579,1.522,room_temperature_mp
1776722995.68,room_13,1776722995.679,1776722995.68,1.626,room_temperature_mp
1776722995.782,room_14,1776722995.779,1776722995.782,2.261,room_temperature_mp
1776722995.886,room_15,1776722995.883,1776722995.886,3.623,room_temperature_mp
1776722995.994,room_01,1776722995.985,1776722995.994,9.015,room_temperature_mp
1776722996.093,room_02,1776722996.087,1776722996.093,5.551,room_temperature_mp
1776722996.195,room_03,1776722996.189,1776722996.195,5.626,room_temperature_mp
1776722996.294,room_04,1776722996.291,1776722996.294,3.835,room_temperature_mp
1776722996.396,room_05,1776722996.391,1776722996.396,4.372,room_temperature_mp
1776722996.501,room_06,1776722996.496,1776722996.501,4.712,room_temperature_mp
1776722996.599,room_07,1776722996.597,1776722996.599,1.64,room_temperature_mp
1776722996.706,room_08,1776722996.698,1776722996.706,7.388,room_temperature_mp
1776722996.809,room_09,1776722996.802,1776722996.809,6.785,room_temperature_mp
1776722996.906,room_10,1776722996.904,1776722996.906,2.027,room_temperature_mp
1776722997.01,room_11,1776722997.005,1776722997.01,5.018,room_temperature_mp
1776722997.108,room_12,1776722997.106,1776722997.108,2.103,room_temperature_mp
1776722997.215,room_13,1776722997.209,1776722997.215,6.35,room_temperature_mp
1776722997.426,room_14,1776722997.309,1776722997.426,116.239,room_temperature_mp
1776722997.426,room_15,1776722997.412,1776722997.426,13.945,room_temperature_mp
1776722997.515,room_01,1776722997.513,1776722997.515,1.686,room_temperature_mp
1776722997.619,room_02,1776722997.615,1776722997.619,3.916,room_temperature_mp
1776722997.721,room_03,1776722997.715,1776722997.721,5.293,room_temperature_mp
1776722997.823,room_04,1776722997.818,1776722997.823,5.147,room_temperature_mp
1776722997.927,room_05,1776722997.923,1776722997.927,3.716,room_temperature_mp
1776722998.026,room_06,1776722998.024,1776722998.026,1.589,room_temperature_mp
1776722998.128,room_07,1776722998.126,1776722998.128,1.985,room_temperature_mp
1776722998.237,room_08,1776722998.232,1776722998.237,4.651,room_temperature_mp
1776722998.339,room_09,1776722998.334,1776722998.339,5.253,room_temperature_mp
1776722998.445,room_10,1776722998.441,1776722998.445,4.062,room_temperature_mp
1776722998.552,room_11,1776722998.546,1776722998.552,6.181,room_temperature_mp
1776722998.659,room_12,1776722998.655,1776722998.659,3.681,room_temperature_mp
1776722998.766,room_13,1776722998.76,1776722998.766,5.453,room_temperature_mp
1776722998.867,room_14,1776722998.862,1776722998.867,5.263,room_temperature_mp
1776722998.967,room_15,1776722998.964,1776722998.967,2.738,room_temperature_mp
1776722999.077,room_01,1776722999.068,1776722999.077,9.656,room_temperature_mp
1776722999.177,room_02,1776722999.174,1776722999.177,3.398,room_temperature_mp
1776722999.282,room_03,1776722999.276,1776722999.282,6.722,room_temperature_mp
1776722999.384,room_04,1776722999.381,1776722999.384,3.113,room_temperature_mp
1776722999.486,room_05,1776722999.483,1776722999.486,3.61,room_temperature_mp
1776722999.586,room_06,1776722999.584,1776722999.586,2.178,room_temperature_mp
1776722999.686,room_07,1776722999.685,1776722999.686,1.614,room_temperature_mp
1776722999.795,room_08,1776722999.79,1776722999.795,5.351,room_temperature_mp
1776722999.894,room_09,1776722999.892,1776722999.894,1.732,room_temperature_mp
1776722999.999,room_10,1776722999.994,1776722999.999,4.838,room_temperature_mp
1776723000.099,room_11,1776723000.097,1776723000.099,2.023,room_temperature_mp
1776723000.2,room_12,1776723000.198,1776723000.2,1.965,room_temperature_mp
1776723000.302,room_13,1776723000.3,1776723000.302,2.034,room_temperature_mp
1776723000.404,room_14,1776723000.401,1776723000.404,3.046,room_temperature_mp
1776723000.508,room_15,1776723000.502,1776723000.508,5.66,room_temperature_mp
1776723000.613,room_01,1776723000.612,1776723000.613,1.538,room_temperature_mp
1776723000.719,room_02,1776723000.713,1776723000.719,5.466,room_temperature_mp
1776723000.824,room_03,1776723000.816,1776723000.824,8.162,room_temperature_mp
1776723000.928,room_04,1776723000.917,1776723000.928,10.979,room_temperature_mp
1776723001.027,room_05,1776723001.023,1776723001.027,4.412,room_temperature_mp
1776723001.126,room_06,1776723001.125,1776723001.126,1.802,room_temperature_mp
1776723001.229,room_07,1776723001.226,1776723001.229,2.652,room_temperature_mp
1776723001.333,room_08,1776723001.328,1776723001.333,5.213,room_temperature_mp
1776723001.434,room_09,1776723001.429,1776723001.434,4.402,room_temperature_mp
1776723001.537,room_10,1776723001.531,1776723001.537,6.264,room_temperature_mp
1776723001.635,room_11,1776723001.633,1776723001.635,1.919,room_temperature_mp
1776723001.737,room_12,1776723001.735,1776723001.737,2.033,room_temperature_mp
1776723001.838,room_13,1776723001.836,1776723001.838,2.032,room_temperature_mp
1776723001.939,room_14,1776723001.937,1776723001.939,2.323,room_temperature_mp
1776723002.045,room_15,1776723002.039,1776723002.045,5.544,room_temperature_mp
1776723002.144,room_01,1776723002.141,1776723002.144,2.711,room_temperature_mp
1776723002.244,room_02,1776723002.242,1776723002.244,1.943,room_temperature_mp
1776723002.348,room_03,1776723002.343,1776723002.348,5.369,room_temperature_mp
1776723002.447,room_04,1776723002.445,1776723002.447,1.981,room_temperature_mp
1776723002.563,room_05,1776723002.546,1776723002.563,16.745,room_temperature_mp
1776723002.65,room_06,1776723002.648,1776723002.65,2.459,room_temperature_mp
1776723002.751,room_07,1776723002.749,1776723002.751,2.041,room_temperature_mp
1776723002.853,room_08,1776723002.85,1776723002.853,3.088,room_temperature_mp
1776723002.957,room_09,1776723002.952,1776723002.957,4.49,room_temperature_mp
1776723003.059,room_10,1776723003.054,1776723003.059,4.729,room_temperature_mp
1776723003.162,room_11,1776723003.157,1776723003.162,4.596,room_temperature_mp
1776723003.26,room_12,1776723003.258,1776723003.26,2.069,room_temperature_mp
1776723003.365,room_13,1776723003.359,1776723003.365,5.978,room_temperature_mp
1776723003.465,room_14,1776723003.46,1776723003.465,5.303,room_temperature_mp
1776723003.565,room_15,1776723003.563,1776723003.565,1.824,room_temperature_mp
1776723003.668,room_01,1776723003.664,1776723003.668,3.993,room_temperature_mp
1776723003.776,room_02,1776723003.766,1776723003.776,9.593,room_temperature_mp
1776723003.877,room_03,1776723003.867,1776723003.877,9.433,room_temperature_mp
1776723003.975,room_04,1776723003.973,1776723003.975,2.531,room_temperature_mp
1776723004.079,room_05,1776723004.074,1776723004.079,4.251,room_temperature_mp
1776723004.182,room_06,1776723004.176,1776723004.182,5.719,room_temperature_mp
1776723004.282,room_07,1776723004.279,1776723004.282,3.1,room_temperature_mp
1776723004.388,room_08,1776723004.381,1776723004.388,7.435,room_temperature_mp
1776723004.49,room_09,1776723004.485,1776723004.49,4.823,room_temperature_mp
1776723004.591,room_10,1776723004.587,1776723004.591,3.412,room_temperature_mp
1776723004.698,room_11,1776723004.694,1776723004.698,4.55,room_temperature_mp
1776723004.797,room_12,1776723004.795,1776723004.797,1.975,room_temperature_mp
1776723004.901,room_13,1776723004.897,1776723004.901,3.772,room_temperature_mp
1776723005.011,room_14,1776723005.001,1776723005.011,10.517,room_temperature_mp
1776723005.111,room_15,1776723005.107,1776723005.111,3.758,room_temperature_mp
1776723005.212,room_01,1776723005.21,1776723005.212,1.931,room_temperature_mp
1776723005.312,room_02,1776723005.311,1776723005.312,1.663,room_temperature_mp
1776723005.414,room_03,1776723005.412,1776723005.414,2.117,room_temperature_mp
1776723005.515,room_04,1776723005.514,1776723005.515,1.277,room_temperature_mp
1776723005.618,room_05,1776723005.616,1776723005.618,1.795,room_temperature_mp
1776723005.724,room_06,1776723005.721,1776723005.724,3.366,room_temperature_mp
1776723005.829,room_07,1776723005.824,1776723005.829,4.908,room_temperature_mp
1776723005.928,room_08,1776723005.925,1776723005.928,2.875,room_temperature_mp
1776723006.03,room_09,1776723006.026,1776723006.03,3.546,room_temperature_mp
1776723006.129,room_10,1776723006.128,1776723006.129,1.426,room_temperature_mp
1776723006.234,room_11,1776723006.229,1776723006.234,4.318,room_temperature_mp
1776723006.335,room_12,1776723006.331,1776723006.335,3.707,room_temperature_mp
1776723006.438,room_13,1776723006.433,1776723006.438,4.55,room_temperature_mp
1776723006.535,room_14,1776723006.534,1776723006.535,1.874,room_temperature_mp
1776723006.639,room_15,1776723006.635,1776723006.639,3.62,room_temperature_mp
1776723006.739,room_01,1776723006.737,1776723006.739,2.316,room_temperature_mp
1776723006.844,room_02,1776723006.839,1776723006.844,5.029,room_temperature_mp
1776723006.947,room_03,1776723006.941,1776723006.947,6.399,room_temperature_mp
1776723007.044,room_04,1776723007.043,1776723007.044,1.591,room_temperature_mp
1776723007.149,room_05,1776723007.144,1776723007.149,4.822,room_temperature_mp
1776723007.26,room_06,1776723007.251,1776723007.26,9.094,room_temperature_mp
1776723007.356,room_07,1776723007.352,1776723007.356,4.622,room_temperature_mp
1776723007.458,room_08,1776723007.453,1776723007.458,5.356,room_temperature_mp
1776723007.557,room_09,1776723007.554,1776723007.557,3.46,room_temperature_mp
1776723007.663,room_10,1776723007.658,1776723007.663,5.517,room_temperature_mp
1776723007.766,room_11,1776723007.76,1776723007.766,5.673,room_temperature_mp
1776723007.867,room_12,1776723007.862,1776723007.867,5.522,room_temperature_mp
1776723007.974,room_13,1776723007.966,1776723007.974,7.924,room_temperature_mp
1776723008.069,room_14,1776723008.067,1776723008.069,2.007,room_temperature_mp
1776723008.172,room_15,1776723008.17,1776723008.172,1.737,room_temperature_mp
1776723008.274,room_01,1776723008.272,1776723008.274,2.214,room_temperature_mp
1776723008.376,room_02,1776723008.374,1776723008.376,2.054,room_temperature_mp
1776723008.478,room_03,1776723008.476,1776723008.478,2.293,room_temperature_mp
1776723008.579,room_04,1776723008.577,1776723008.579,2.402,room_temperature_mp
1776723008.679,room_05,1776723008.678,1776723008.679,1.492,room_temperature_mp
1776723008.784,room_06,1776723008.779,1776723008.784,5.241,room_temperature_mp
1776723008.884,room_07,1776723008.882,1776723008.884,2.342,room_temperature_mp
1776723008.986,room_08,1776723008.983,1776723008.986,3.34,room_temperature_mp
1776723009.087,room_09,1776723009.085,1776723009.087,2.728,room_temperature_mp
1776723009.191,room_10,1776723009.187,1776723009.191,4.354,room_temperature_mp
1776723009.296,room_11,1776723009.292,1776723009.296,3.995,room_temperature_mp
1776723009.399,room_12,1776723009.393,1776723009.399,5.682,room_temperature_mp
1776723009.5,room_13,1776723009.495,1776723009.5,5.091,room_temperature_mp
1776723009.598,room_14,1776723009.596,1776723009.598,2.277,room_temperature_mp
1776723009.707,room_15,1776723009.701,1776723009.707,5.505,room_temperature_mp
1776723009.808,room_01,1776723009.804,1776723009.808,4.358,room_temperature_mp
1776723009.913,room_02,1776723009.906,1776723009.913,6.569,room_temperature_mp
1776723010.015,room_03,1776723010.009,1776723010.015,5.932,room_temperature_mp
1776723010.117,room_04,1776723010.113,1776723010.117,4.086,room_temperature_mp
1776723010.224,room_05,1776723010.219,1776723010.224,4.691,room_temperature_mp
1776723010.323,room_06,1776723010.321,1776723010.323,1.824,room_temperature_mp
1776723010.424,room_07,1776723010.422,1776723010.424,2.022,room_temperature_mp
1776723010.528,room_08,1776723010.526,1776723010.528,2.146,room_temperature_mp
1776723010.628,room_09,1776723010.627,1776723010.628,1.659,room_temperature_mp
1776723010.73,room_10,1776723010.728,1776723010.73,2.12,room_temperature_mp
1776723010.835,room_11,1776723010.831,1776723010.835,4.565,room_temperature_mp
1776723010.938,room_12,1776723010.933,1776723010.938,4.24,room_temperature_mp
1776723011.039,room_13,1776723011.036,1776723011.039,3.058,room_temperature_mp
1776723011.141,room_14,1776723011.139,1776723011.141,1.96,room_temperature_mp
1776723011.245,room_15,1776723011.243,1776723011.245,2.425,room_temperature_mp
1776723011.348,room_01,1776723011.344,1776723011.348,4.021,room_temperature_mp
1776723011.45,room_02,1776723011.446,1776723011.45,4.69,room_temperature_mp
1776723011.553,room_03,1776723011.548,1776723011.553,5.421,room_temperature_mp
1776723011.652,room_04,1776723011.649,1776723011.652,3.657,room_temperature_mp
1776723011.754,room_05,1776723011.752,1776723011.754,2.084,room_temperature_mp
1776723011.859,room_06,1776723011.853,1776723011.859,6.156,room_temperature_mp
1776723011.959,room_07,1776723011.956,1776723011.959,2.584,room_temperature_mp
1776723012.066,room_08,1776723012.06,1776723012.066,5.455,room_temperature_mp
1776723012.173,room_09,1776723012.162,1776723012.173,10.566,room_temperature_mp
1776723012.271,room_10,1776723012.263,1776723012.271,7.919,room_temperature_mp
1776723012.371,room_11,1776723012.365,1776723012.371,5.931,room_temperature_mp
1776723012.473,room_12,1776723012.466,1776723012.473,6.776,room_temperature_mp
1776723012.574,room_13,1776723012.568,1776723012.574,5.924,room_temperature_mp
1776723012.776,room_14,1776723012.672,1776723012.776,103.776,room_temperature_mp
1776723012.776,room_15,1776723012.774,1776723012.776,2.601,room_temperature_mp
1776723012.876,room_01,1776723012.875,1776723012.876,1.61,room_temperature_mp
1776723012.982,room_02,1776723012.976,1776723012.982,6.547,room_temperature_mp
1776723013.084,room_03,1776723013.078,1776723013.084,5.98,room_temperature_mp
1776723013.186,room_04,1776723013.181,1776723013.186,4.322,room_temperature_mp
1776723013.289,room_05,1776723013.283,1776723013.289,5.46,room_temperature_mp
1776723013.391,room_06,1776723013.388,1776723013.391,3.425,room_temperature_mp
1776723013.491,room_07,1776723013.489,1776723013.491,1.519,room_temperature_mp
1776723013.605,room_08,1776723013.602,1776723013.605,3.44,room_temperature_mp
1776723013.709,room_09,1776723013.703,1776723013.709,5.792,room_temperature_mp
1776723013.809,room_10,1776723013.805,1776723013.809,4.218,room_temperature_mp
1776723013.908,room_11,1776723013.906,1776723013.908,1.914,room_temperature_mp
1776723014.013,room_12,1776723014.007,1776723014.013,6.233,room_temperature_mp
1776723014.109,room_13,1776723014.108,1776723014.109,1.453,room_temperature_mp
1776723014.224,room_14,1776723014.209,1776723014.224,15.022,room_temperature_mp
1776723014.318,room_15,1776723014.312,1776723014.318,5.808,room_temperature_mp
1776723014.427,room_01,1776723014.417,1776723014.427,10.602,room_temperature_mp
1776723014.525,room_02,1776723014.521,1776723014.525,4.364,room_temperature_mp
1776723014.625,room_03,1776723014.622,1776723014.625,2.487,room_temperature_mp
1776723014.733,room_04,1776723014.727,1776723014.733,6.418,room_temperature_mp
1776723014.837,room_05,1776723014.832,1776723014.837,4.233,room_temperature_mp
1776723014.941,room_06,1776723014.935,1776723014.941,5.888,room_temperature_mp
1776723015.041,room_07,1776723015.036,1776723015.041,4.93,room_temperature_mp
1776723015.145,room_08,1776723015.142,1776723015.145,3.384,room_temperature_mp
1776723015.246,room_09,1776723015.244,1776723015.246,2.068,room_temperature_mp
1776723015.354,room_10,1776723015.346,1776723015.354,7.85,room_temperature_mp
1776723015.449,room_11,1776723015.447,1776723015.449,2.084,room_temperature_mp
1776723015.55,room_12,1776723015.548,1776723015.55,2.253,room_temperature_mp
1776723015.654,room_13,1776723015.652,1776723015.654,2.048,room_temperature_mp
1776723015.756,room_14,1776723015.754,1776723015.756,2.054,room_temperature_mp
1776723015.859,room_15,1776723015.856,1776723015.859,3.324,room_temperature_mp
1776723015.962,room_01,1776723015.959,1776723015.962,2.727,room_temperature_mp
1776723016.062,room_02,1776723016.06,1776723016.062,2.188,room_temperature_mp
1776723016.164,room_03,1776723016.161,1776723016.164,2.343,room_temperature_mp
1776723016.264,room_04,1776723016.262,1776723016.264,1.845,room_temperature_mp
1776723016.365,room_05,1776723016.363,1776723016.365,2.087,room_temperature_mp
1776723016.469,room_06,1776723016.464,1776723016.469,5.253,room_temperature_mp
1776723016.57,room_07,1776723016.566,1776723016.57,4.076,room_temperature_mp
1776723016.677,room_08,1776723016.667,1776723016.677,9.524,room_temperature_mp
1776723016.774,room_09,1776723016.771,1776723016.774,3.075,room_temperature_mp
1776723016.879,room_10,1776723016.874,1776723016.879,4.42,room_temperature_mp
1776723016.984,room_11,1776723016.981,1776723016.984,3.476,room_temperature_mp
1776723017.089,room_12,1776723017.083,1776723017.089,6.327,room_temperature_mp
1776723017.199,room_13,1776723017.195,1776723017.199,4.677,room_temperature_mp
1776723017.305,room_14,1776723017.298,1776723017.305,6.446,room_temperature_mp
1776723017.407,room_15,1776723017.402,1776723017.407,4.803,room_temperature_mp
1776723017.508,room_01,1776723017.505,1776723017.508,3.167,room_temperature_mp
1776723017.613,room_02,1776723017.606,1776723017.613,6.774,room_temperature_mp
1776723017.711,room_03,1776723017.708,1776723017.711,2.182,room_temperature_mp
1776723017.812,room_04,1776723017.81,1776723017.812,1.762,room_temperature_mp
1776723017.924,room_05,1776723017.912,1776723017.924,12.079,room_temperature_mp
1776723018.015,room_06,1776723018.014,1776723018.015,1.852,room_temperature_mp
1776723018.117,room_07,1776723018.115,1776723018.117,2.029,room_temperature_mp
1776723018.225,room_08,1776723018.216,1776723018.225,8.711,room_temperature_mp
1776723018.324,room_09,1776723018.321,1776723018.324,3.49,room_temperature_mp
1776723018.426,room_10,1776723018.423,1776723018.426,3.341,room_temperature_mp
1776723018.529,room_11,1776723018.527,1776723018.529,2.17,room_temperature_mp
1776723018.63,room_12,1776723018.628,1776723018.63,2.148,room_temperature_mp
1776723018.734,room_13,1776723018.732,1776723018.734,2.1,room_temperature_mp
1776723018.834,room_14,1776723018.833,1776723018.834,1.598,room_temperature_mp
1776723018.94,room_15,1776723018.935,1776723018.94,4.813,room_temperature_mp
1776723019.044,room_01,1776723019.038,1776723019.044,5.73,room_temperature_mp
1776723019.145,room_02,1776723019.142,1776723019.145,2.905,room_temperature_mp
1776723019.249,room_03,1776723019.243,1776723019.249,5.823,room_temperature_mp
1776723019.35,room_04,1776723019.345,1776723019.35,4.676,room_temperature_mp
1776723019.46,room_05,1776723019.457,1776723019.46,2.512,room_temperature_mp
1776723019.565,room_06,1776723019.56,1776723019.565,5.115,room_temperature_mp
1776723019.667,room_07,1776723019.662,1776723019.667,4.971,room_temperature_mp
1776723019.769,room_08,1776723019.765,1776723019.769,4.769,room_temperature_mp
1776723019.874,room_09,1776723019.867,1776723019.874,6.795,room_temperature_mp
1776723019.976,room_10,1776723019.971,1776723019.976,5.47,room_temperature_mp
1776723020.08,room_11,1776723020.075,1776723020.08,5.932,room_temperature_mp
1776723020.178,room_12,1776723020.176,1776723020.178,1.739,room_temperature_mp
1776723020.281,room_13,1776723020.278,1776723020.281,2.867,room_temperature_mp
1776723020.381,room_14,1776723020.379,1776723020.381,2.679,room_temperature_mp
1776723020.483,room_15,1776723020.48,1776723020.483,3.254,room_temperature_mp
1776723020.584,room_01,1776723020.582,1776723020.584,2.126,room_temperature_mp
1776723020.687,room_02,1776723020.685,1776723020.687,1.98,room_temperature_mp
1776723020.788,room_03,1776723020.786,1776723020.788,1.728,room_temperature_mp
1776723020.891,room_04,1776723020.889,1776723020.891,1.954,room_temperature_mp
1776723020.996,room_05,1776723020.992,1776723020.996,3.849,room_temperature_mp
1776723021.111,room_06,1776723021.093,1776723021.111,17.602,room_temperature_mp
1776723021.199,room_07,1776723021.195,1776723021.199,3.866,room_temperature_mp
1776723021.304,room_08,1776723021.298,1776723021.304,6.354,room_temperature_mp
1776723021.403,room_09,1776723021.398,1776723021.403,5.017,room_temperature_mp
1776723021.506,room_10,1776723021.501,1776723021.506,4.981,room_temperature_mp
1776723021.616,room_11,1776723021.607,1776723021.616,8.657,room_temperature_mp
1776723021.714,room_12,1776723021.708,1776723021.714,5.934,room_temperature_mp
1776723021.817,room_13,1776723021.81,1776723021.817,7.64,room_temperature_mp
1776723021.912,room_14,1776723021.911,1776723021.912,1.821,room_temperature_mp
1776723022.015,room_15,1776723022.013,1776723022.015,2.459,room_temperature_mp
1776723022.119,room_01,1776723022.114,1776723022.119,4.131,room_temperature_mp
